,Time,Object id,Class_type,Class-likelihood,X,Y
1021,2023-04-09T22:32:21.316000,331,Person,0.18000000715255737,604,111
1022,2023-04-09T22:32:23.316000,332,Person,0.18000000715255737,605,111
1023,2023-04-09T22:32:23.646000,332,Person,0.18000000715255737,605,111
1024,2023-04-09T22:32:23.976000,332,Person,0.17000000178813934,604,112
1025,2023-04-09T22:32:24.316000,332,Person,0.17000000178813934,604,112
1026,2023-04-09T22:32:24.646000,332,Person,0.17000000178813934,604,112
1027,2023-04-09T22:32:39.977000,333,Person,0.1899999976158142,604,111
1028,2023-04-09T22:32:40.316000,333,Person,0.1899999976158142,604,111
1029,2023-04-09T22:32:40.646000,333,Person,0.1899999976158142,604,111
1030,2023-04-09T22:32:41.646000,334,Person,0.17000000178813934,605,111
1031,2023-04-09T22:32:41.976000,334,Person,0.17000000178813934,605,111
1032,2023-04-09T22:32:42.316000,334,Person,0.17000000178813934,605,111
1033,2023-04-09T22:32:47.977000,335,Person,0.18000000715255737,605,112
1034,2023-04-09T22:32:48.317000,335,Person,0.18000000715255737,605,112
1035,2023-04-09T22:32:48.647000,335,Person,0.18000000715255737,605,112
1036,2023-04-09T22:32:50.647000,336,Person,0.20000000298023224,605,111
1037,2023-04-09T22:32:50.977000,336,Person,0.20000000298023224,605,111
1038,2023-04-09T22:32:51.317000,336,Person,0.20000000298023224,605,111
1039,2023-04-09T22:32:53.977000,337,Person,0.20000000298023224,604,111
1040,2023-04-09T22:32:54.317000,337,Person,0.20000000298023224,604,111
1041,2023-04-09T22:32:54.647000,337,Person,0.20000000298023224,604,111
1042,2023-04-09T22:33:00.976000,338,Person,0.20000000298023224,604,111
1043,2023-04-09T22:33:01.316000,338,Person,0.18000000715255737,605,112
1044,2023-04-09T22:33:01.646000,338,Person,0.18000000715255737,605,112
1045,2023-04-09T22:33:01.976000,338,Person,0.18000000715255737,605,112
1046,2023-04-09T22:33:06.317000,339,Person,0.1599999964237213,605,111
1047,2023-04-09T22:33:06.647000,339,Person,0.1599999964237213,605,111
1048,2023-04-09T22:33:06.977000,339,Person,0.1599999964237213,605,111
1049,2023-04-09T22:33:08.647000,340,Person,0.18000000715255737,605,112
1050,2023-04-09T22:33:08.977000,340,Person,0.18000000715255737,605,112
1051,2023-04-09T22:33:09.317000,340,Person,0.18000000715255737,605,112
1052,2023-04-09T22:33:11.976000,341,Person,0.17000000178813934,604,111
1053,2023-04-09T22:33:12.316000,341,Person,0.17000000178813934,604,111
1054,2023-04-09T22:33:12.646000,341,Person,0.17000000178813934,604,111
1055,2023-04-09T22:33:14.316000,342,Person,0.17000000178813934,604,112
1056,2023-04-09T22:33:14.646000,342,Person,0.17000000178813934,604,112
1057,2023-04-09T22:33:14.976000,342,Person,0.17000000178813934,604,112
1058,2023-04-09T22:33:19.317000,343,Person,0.15000000596046448,605,111
1059,2023-04-09T22:33:19.647000,343,Person,0.15000000596046448,605,111
1060,2023-04-09T22:33:19.977000,343,Person,0.15000000596046448,605,111
1061,2023-04-09T22:33:22.316000,344,Person,0.17000000178813934,604,111
1062,2023-04-09T22:33:22.646000,344,Person,0.17000000178813934,604,111
1063,2023-04-09T22:33:22.976000,344,Person,0.17000000178813934,604,111
1064,2023-04-09T22:33:24.316000,345,Person,0.1899999976158142,604,112
1065,2023-04-09T22:33:24.646000,345,Person,0.1899999976158142,604,112
1066,2023-04-09T22:33:24.976000,345,Person,0.1899999976158142,604,112
1067,2023-04-09T22:33:27.646000,346,Person,0.15000000596046448,604,111
1068,2023-04-09T22:33:27.976000,346,Person,0.15000000596046448,604,111
1069,2023-04-09T22:33:28.316000,346,Person,0.15000000596046448,604,111
1070,2023-04-09T22:33:29.646000,347,Person,0.1599999964237213,605,111
1071,2023-04-09T22:33:29.976000,347,Person,0.1599999964237213,605,111
1072,2023-04-09T22:33:30.318000,347,Person,0.1599999964237213,605,111
1073,2023-04-09T22:33:30.978000,347,Person,0.1599999964237213,605,111
1074,2023-04-09T22:33:31.318000,347,Person,0.1599999964237213,605,111
1075,2023-04-09T22:33:31.648000,347,Person,0.1599999964237213,605,111
1076,2023-04-09T22:33:32.318000,347,Person,0.18000000715255737,605,111
1077,2023-04-09T22:33:32.648000,347,Person,0.18000000715255737,605,111
